@relation 'Data_Clean_WEKA-weka.filters.unsupervised.instance.SubsetByExpression-E(ATT2 >= 38719) and (ATT2 <= 39040)-weka.filters.unsupervised.attribute.Remove-Rfirst-7,15-21'

@attribute AvgOddsDiff numeric
@attribute P1_Seed {'not seeded',2,8,5,6,7,1,3,4,9,13,11,12,14,10,15,16,29,32,26,21,22,27,18,30,31,17,25,19,23,28,20,24,33}
@attribute P1_Entry {WC,regular,Q,LL,PR,SE,Alt}
@attribute SameHand {TRUE,FALSE}
@attribute HeightDiff numeric
@attribute SameCountry {FALSE,TRUE}
@attribute AgeDiff numeric
@attribute PtsDiffNorm numeric
@attribute P2_Result {W,L}

@data
-1.1404,8,regular,TRUE,2,FALSE,1.87269,0.005652,W
-7.7,3,regular,TRUE,-10,FALSE,2.173854,0.080378,L
4.7786,'not seeded',regular,FALSE,10,TRUE,9.941136,-0.093086,W
2.2226,'not seeded',regular,FALSE,0,FALSE,4.388775,-0.246326,W
1.7002,6,regular,TRUE,3,TRUE,-5.03217,-0.078178,L
-5.0046,8,regular,TRUE,-10,FALSE,9.713895,0.049766,L
6.5978,'not seeded',regular,FALSE,2,FALSE,9.368925,-0.149054,W
1.527,'not seeded',regular,TRUE,-3,FALSE,-1.160849,-0.032536,W
-3.1234,5,regular,TRUE,7,TRUE,1.360712,0.010479,L
-5.174,4,regular,TRUE,7,TRUE,-2.691307,0.02276,L
-2.071,'not seeded',regular,TRUE,8,FALSE,-1.538672,-0.002047,L
-1.3344,4,regular,TRUE,7,TRUE,-6.097194,-0.004491,W
-1.9934,'not seeded',regular,TRUE,12,FALSE,-2.261465,-0.007363,L
1.1324,'not seeded',WC,TRUE,-5,TRUE,-5.021218,-0.031986,L
-0.1748,'not seeded',regular,TRUE,-10,FALSE,7.926078,-0.019033,L
-3.5766,3,regular,TRUE,-3,FALSE,-6.603696,0.05441,L
-1.3344,3,regular,TRUE,-5,FALSE,1.418207,0.050255,L
7.3694,'not seeded',regular,TRUE,-13,FALSE,2.90486,-0.155287,W
-0.383,'not seeded',regular,TRUE,0,FALSE,4.974675,-0.031375,W
-0.03,3,regular,TRUE,-7,TRUE,-3.460643,0.021721,W
4.2706,'not seeded',WC,FALSE,-12,FALSE,8.459959,-0.263557,L
-0.8274,5,regular,TRUE,7,FALSE,5.023956,-0.016833,L
3.1566,'not seeded',regular,TRUE,2,FALSE,-4.706366,-0.146733,L
-1.6734,6,regular,TRUE,23,FALSE,-6.283368,0.032964,W
-1.094,'not seeded',regular,TRUE,-10,FALSE,-2.592745,-0.003269,W
-0.77125,'not seeded',regular,TRUE,-2,FALSE,-7.800137,-0.010601,W
2.99625,'not seeded',Q,TRUE,10,FALSE,-0.919918,-0.093086,L
-0.3314,8,regular,TRUE,8,FALSE,-4.399726,0.011945,W
-1.027,'not seeded',regular,FALSE,10,FALSE,6.414784,-0.000947,L
-2.3836,8,regular,TRUE,10,FALSE,-0.791239,0.000214,L
-3.5356,2,regular,TRUE,-12,FALSE,-1.905544,0.099319,L
-1.6828,3,regular,TRUE,-10,FALSE,6.217659,0.048728,W
-2.6,3,regular,TRUE,-8,FALSE,2.135524,0.06388,L
0.1478,'not seeded',Q,TRUE,7,FALSE,3.137577,-0.022821,L
-0.81375,'not seeded',regular,FALSE,7,FALSE,6.370979,-0.014817,L
-1.3565,'not seeded',Q,TRUE,-5,FALSE,-2.767967,-0.020621,L
-0.429,'not seeded',regular,FALSE,0,FALSE,5.806982,-0.005591,W
4.5304,'not seeded',regular,TRUE,-3,FALSE,3.112936,-0.053371,W
1.129,'not seeded',regular,FALSE,15,FALSE,-0.339493,-0.03999,W
0.6034,'not seeded',regular,TRUE,7,TRUE,-9.092402,-0.01445,W
1.0094,'not seeded',regular,TRUE,5,FALSE,-2.108145,-0.036507,W
-1.788,5,regular,TRUE,5,FALSE,5.938398,0.016711,L
-0.258,4,regular,TRUE,-2,FALSE,0.180698,0.027831,W
2.9656,'not seeded',regular,TRUE,-3,FALSE,1.267625,-0.031497,W
0.9255,'not seeded',regular,TRUE,13,FALSE,7.893224,-0.032475,W
-1.427,'not seeded',regular,TRUE,20,FALSE,1.94935,0.003635,L
-1.7806,5,regular,TRUE,-8,FALSE,2.483231,0.035408,W
0.67,'not seeded',regular,TRUE,5,FALSE,-2.069815,-0.016711,W
-0.7946,'not seeded',Q,TRUE,-2,FALSE,-3.247091,-0.02667,L
-1.7685,9,regular,TRUE,5,FALSE,-5.505818,0.028564,W
-0.6328,'not seeded',Q,TRUE,13,TRUE,-4.487337,-0.031253,W
0.6016,7,regular,TRUE,3,FALSE,7.107461,0.001253,W
-4.7432,1,regular,TRUE,-13,FALSE,-5.065024,0.079583,L
-0.7154,'not seeded',regular,FALSE,12,FALSE,4.873374,-0.026487,L
1.6506,'not seeded',regular,TRUE,2,FALSE,3.367556,-0.053738,L
-4.217,1,regular,TRUE,-5,FALSE,1.292266,0.084166,W
4.9724,'not seeded',LL,TRUE,0,FALSE,-3.323751,-0.088504,W
-0.429,5,regular,FALSE,11,FALSE,-2.685832,-0.005163,W
7.5384,'not seeded',WC,TRUE,0,TRUE,0.722793,-0.175328,W
0.5466,'not seeded',regular,TRUE,5,FALSE,0.544832,-0.064125,L
-0.7886,5,regular,TRUE,2,FALSE,1.87269,0.004124,L
-2.7892,'not seeded',regular,TRUE,10,FALSE,-11.052704,0.004919,L
-2.049,2,regular,FALSE,-15,FALSE,-7.737166,0.078239,L
1.7396,'not seeded',regular,TRUE,0,TRUE,-7.994524,-0.027281,W
-1.5564,'not seeded',regular,TRUE,-10,TRUE,10.135524,0.007668,L
-2.6734,2,regular,TRUE,0,FALSE,0.375086,0.0494,W
0.2088,'not seeded',Q,TRUE,0,FALSE,-5.147159,-0.022577,L
2.8132,'not seeded',Q,TRUE,0,FALSE,-1.420945,-0.042801,L
1.5798,'not seeded',Q,TRUE,-18,FALSE,-4.090349,-0.033514,L
0.178,'not seeded',regular,TRUE,-7,FALSE,5.965777,-0.047322,W
-0.9516,'not seeded',regular,FALSE,2,FALSE,3.430527,0.028931,L
3.6054,'not seeded',regular,FALSE,2,FALSE,11.45243,-0.154492,W
0.5072,3,regular,TRUE,7,FALSE,-1.201916,0.032108,W
4.494,'not seeded',LL,TRUE,-10,FALSE,6.940452,-0.046406,W
1.8578,'not seeded',regular,TRUE,5,FALSE,7.323751,-0.041518,W
0.8598,'not seeded',Q,TRUE,0,FALSE,-5.864476,-0.035896,W
1.2152,'not seeded',regular,TRUE,-15,FALSE,5.880903,-0.018849,W
-1.203,7,regular,TRUE,-10,FALSE,-0.323066,-0.00388,L
0.7844,'not seeded',Q,TRUE,3,FALSE,-12.706366,-0.033086,L
-0.5618,5,regular,TRUE,5,TRUE,4.580424,-0.000703,W
2.1096,'not seeded',regular,FALSE,-3,FALSE,11.326489,-0.024104,W
0.6496,'not seeded',Q,TRUE,3,FALSE,-8.481862,-0.06608,W
0.0498,'not seeded',regular,FALSE,17,FALSE,-0.50924,0.001558,L
-1.3222,6,regular,TRUE,3,FALSE,4.692676,-0.002413,L
-2.8798,6,regular,TRUE,5,FALSE,-3.70705,0.00889,L
2.9016,'not seeded',Q,TRUE,2,FALSE,3.392197,-0.129319,W
1.6124,'not seeded',Q,TRUE,-3,FALSE,-0.77755,-0.032658,W
-1.0626,7,regular,TRUE,-5,FALSE,1.596167,-0.000703,L
0.527,'not seeded',regular,TRUE,-3,FALSE,-2.748802,0.002963,W
4.254,'not seeded',Q,TRUE,-3,FALSE,0.692676,-0.160053,L
-0.6786,2,regular,TRUE,-7,FALSE,-2.513347,0.044328,W
2.9066,'not seeded',Q,TRUE,-3,FALSE,-3.715264,-0.055265,W
-1.9694,'not seeded',regular,FALSE,15,FALSE,-2.603696,0.014634,W
0.507,7,regular,TRUE,-8,FALSE,1.138946,-0.023432,W
-0.35,6,regular,TRUE,-2,FALSE,4.468172,-0.006813,L
-1.5678,'not seeded',regular,TRUE,0,FALSE,-2.146475,-0.025082,L
2.1444,'not seeded',regular,TRUE,-15,FALSE,-0.049281,-0.055815,W
-0.9502,6,regular,TRUE,-5,FALSE,6.365503,0.015611,L
0.223,'not seeded',regular,TRUE,8,FALSE,3.364819,-0.015794,L
1.244,'not seeded',regular,FALSE,-10,FALSE,0.082136,-0.048789,L
2.5155,'not seeded',regular,TRUE,-3,FALSE,4.071184,-0.020866,L
-0.8648,'not seeded',regular,FALSE,12,FALSE,2.78987,-0.031008,L
-0.9978,'not seeded',regular,TRUE,-5,FALSE,0.607803,0.016528,L
-0.681,'not seeded',regular,TRUE,-10,FALSE,-8.109514,-0.011884,L
-0.843,'not seeded',regular,TRUE,-11,FALSE,-3.036277,-0.014267,L
-0.747,'not seeded',WC,FALSE,-3,FALSE,7.039014,-0.021049,L
-1.16125,'not seeded',Q,TRUE,-3,FALSE,-4.377823,-0.025082,W
-1.9304,4,regular,FALSE,-13,FALSE,3.356605,0.049522,L
-2.1316,5,regular,TRUE,-5,FALSE,-5.935661,0.064614,W
-11.7174,1,regular,TRUE,2,TRUE,3.635866,0.352763,L
-4.2392,1,regular,TRUE,-10,FALSE,2.609172,0.055693,L
-0.7928,'not seeded',Q,TRUE,3,TRUE,-8.454483,-0.017627,L
0.6588,'not seeded',Q,TRUE,-5,FALSE,5.995893,-0.045367,L
-3.8554,1,regular,FALSE,-10,FALSE,-4.429843,0.089237,W
1.925,'not seeded',LL,TRUE,-2,FALSE,3.282683,-0.046589,L
2.9862,'not seeded',regular,FALSE,0,FALSE,4.388775,-0.234412,W
-0.149,'not seeded',Q,TRUE,-3,FALSE,7.425051,-0.040112,L
-1.884,8,regular,TRUE,26,FALSE,-6.757016,0.011579,L
1.1524,'not seeded',Q,TRUE,0,FALSE,-1.812457,-0.014084,W
0.02,6,regular,TRUE,0,FALSE,4.47091,0.026609,W
-1.2368,3,regular,TRUE,-15,TRUE,-1.347023,0.08496,W
1.6906,'not seeded',regular,TRUE,3,FALSE,-1.546886,-0.034002,W
0.559,'not seeded',regular,TRUE,-8,FALSE,3.04449,-0.033575,L
-0.496,'not seeded',regular,TRUE,20,FALSE,-6.510609,-0.027404,L
3.1346,'not seeded',regular,TRUE,-10,FALSE,14.442163,-0.044328,L
0.7406,'not seeded',regular,TRUE,5,FALSE,-2.565366,-0.019033,W
-1.8514,'not seeded',regular,TRUE,-5,FALSE,-0.087611,-0.007974,L
1.0858,'not seeded',Q,TRUE,7,FALSE,-8.703628,-0.023982,W
-3.9362,2,regular,TRUE,-13,FALSE,-5.065024,0.079583,L
0.0114,'not seeded',regular,TRUE,2,FALSE,1.596167,-0.005285,L
1.7828,'not seeded',regular,TRUE,-8,FALSE,2.65024,-0.026426,L
-1.1916,'not seeded',regular,TRUE,0,FALSE,0.060233,-0.011701,L
3.7858,'not seeded',regular,TRUE,10,FALSE,1.637235,-0.098036,W
0.0064,'not seeded',regular,TRUE,7,FALSE,1.820671,-0.013045,W
0.5178,'not seeded',Q,FALSE,5,FALSE,5.234771,-0.036141,L
1.271,'not seeded',WC,TRUE,8,FALSE,0.391513,-0.100785,W
-0.251,'not seeded',regular,TRUE,10,FALSE,-5.037645,-0.056732,W
-1.365,5,regular,TRUE,0,FALSE,-0.539357,0.029053,L
0.61,'not seeded',regular,TRUE,-25,FALSE,-0.977413,-0.003941,L
3.466,'not seeded',regular,TRUE,0,FALSE,-3.318275,-0.035224,W
0.3612,'not seeded',WC,TRUE,0,FALSE,4.224504,-0.063514,L
0.099,'not seeded',regular,TRUE,2,TRUE,-1.051335,0.015306,W
0.3734,'not seeded',regular,TRUE,-25,FALSE,6.934976,-0.018727,W
-1.1044,'not seeded',regular,TRUE,5,FALSE,-5.538672,-0.006018,L
-1.8186,4,regular,TRUE,5,TRUE,-6.173854,0.039013,W
-2.1378,8,regular,TRUE,13,TRUE,-5.615332,0.028992,W
-4.456,4,regular,TRUE,5,FALSE,9.431896,0.068891,W
6.0428,'not seeded',regular,TRUE,-3,FALSE,1.267625,-0.039746,L
-11.271,1,regular,TRUE,2,FALSE,-1.505818,0.361684,L
2.467,'not seeded',WC,FALSE,0,FALSE,11.739904,-0.242233,W
1.7548,'not seeded',regular,TRUE,3,FALSE,4.714579,-0.041457,W
-0.501,'not seeded',regular,TRUE,-15,FALSE,1.431896,-0.004246,W
-0.435,'not seeded',regular,TRUE,8,FALSE,1.930185,-0.022516,L
1.342,'not seeded',regular,TRUE,-5,TRUE,-2.045175,-0.013595,L
-5.88225,2,regular,TRUE,-10,FALSE,-1.475702,0.080316,L
2.9818,'not seeded',regular,TRUE,-15,TRUE,-4.249144,-0.054593,L
0.1702,'not seeded',regular,TRUE,-5,TRUE,-3.441478,-0.011273,W
-9.504,1,regular,TRUE,2,FALSE,0.87885,0.349525,L
-2.8782,1,regular,TRUE,2,FALSE,2.639288,0.068402,L
-0.0334,'not seeded',Q,TRUE,8,TRUE,-4.733744,-0.0172,L
-5.043,2,regular,FALSE,5,FALSE,-10.105407,0.231112,L
-1.572,7,regular,FALSE,5,FALSE,-2.056126,0.009501,L
1.4922,'not seeded',LL,TRUE,-2,FALSE,0.884326,-0.046039,W
0.7034,'not seeded',regular,TRUE,28,FALSE,3.170431,-0.069318,L
-0.9176,'not seeded',regular,TRUE,3,FALSE,4,-0.016772,W
3.054,'not seeded',regular,TRUE,5,FALSE,0.43258,-0.109706,W
4.4798,'not seeded',regular,TRUE,-2,FALSE,4.558522,-0.092109,W
-2.3318,1,regular,FALSE,0,FALSE,4.818617,0.121926,W
-2.9072,5,regular,FALSE,-5,FALSE,-6.696783,0.0483,L
0.3708,'not seeded',Q,TRUE,-7,FALSE,-5.976728,-0.041273,W
-1.1256,2,regular,TRUE,-5,FALSE,1.765914,0.068035,W
0.7222,5,regular,TRUE,5,FALSE,1.160849,-0.03999,L
-1.167,5,regular,TRUE,-23,FALSE,-0.829569,0.031803,L
-0.5534,7,regular,TRUE,10,FALSE,1.043121,-0.002536,W
0.0314,'not seeded',regular,TRUE,-3,FALSE,10.058864,-0.02942,L
-0.7474,'not seeded',WC,TRUE,-5,FALSE,1.127995,-0.016955,L
4.06,'not seeded',regular,TRUE,8,FALSE,8,-0.039624,W
3.4554,'not seeded',Q,TRUE,3,FALSE,-2.422998,-0.0472,W
-2.0518,'not seeded',regular,TRUE,30,FALSE,-3.077344,-0.010845,L
-0.5762,'not seeded',regular,TRUE,3,FALSE,2.042437,-0.01946,L
1.3942,'not seeded',regular,FALSE,-10,FALSE,3.230664,-0.020438,W
-0.9216,'not seeded',regular,TRUE,-6,FALSE,-6.907598,0.004674,L
0.2386,'not seeded',regular,TRUE,7,TRUE,0.583162,-0.024898,L
0.1178,'not seeded',regular,TRUE,-2,FALSE,-2.628337,-0.042923,L
-2.27775,'not seeded',Q,TRUE,-10,FALSE,-1.149897,0.002169,L
-1.19,'not seeded',regular,TRUE,6,FALSE,-1.889117,0.006752,W
1.6516,'not seeded',Q,TRUE,-3,FALSE,3.915127,-0.046039,L
-0.3428,'not seeded',regular,TRUE,0,FALSE,3.069131,-0.028259,W
0.3316,'not seeded',regular,FALSE,10,FALSE,11.556468,-0.008951,W
1.2518,'not seeded',regular,TRUE,11,FALSE,0.328542,-0.022577,W
0.997,'not seeded',regular,TRUE,0,FALSE,2.677618,-0.030275,L
0.7246,'not seeded',Q,TRUE,-3,FALSE,5.418207,-0.024837,L
0.382,'not seeded',Q,FALSE,8,FALSE,4.648871,-0.042312,L
1.5676,'not seeded',regular,FALSE,10,FALSE,9.037645,-0.083677,W
8.3324,'not seeded',regular,FALSE,5,FALSE,6.907598,-0.273394,W
0.996,'not seeded',regular,FALSE,5,FALSE,-2.201232,-0.060825,W
2.176,'not seeded',regular,TRUE,-15,FALSE,0.29295,-0.042984,W
-1.0568,'not seeded',WC,TRUE,5,FALSE,-0.260096,-0.066936,L
-0.5452,'not seeded',regular,TRUE,-5,FALSE,2.108145,-0.005591,L
3.0398,'not seeded',Q,TRUE,16,FALSE,4.930869,-0.14771,W
-0.5284,'not seeded',regular,TRUE,7,FALSE,-7.608487,-0.020377,L
-0.5418,5,regular,TRUE,-12,FALSE,5.94935,0.0794,L
2.0712,'not seeded',Q,TRUE,-10,FALSE,6.543463,-0.041457,W
1.1564,'not seeded',regular,TRUE,0,FALSE,-6.524298,-0.005957,W
0.6232,'not seeded',Q,TRUE,-5,FALSE,-2.308008,-0.047078,L
-2.1216,8,regular,TRUE,2,TRUE,6.26694,0.062842,L
-0.8302,10,regular,TRUE,-3,FALSE,1.538672,0.062903,W
-10.4168,1,regular,TRUE,2,FALSE,-1.828884,0.357774,L
-3.539,9,regular,TRUE,0,FALSE,-4.835044,0.067058,L
-0.8314,14,regular,TRUE,0,FALSE,-5.568789,0.046467,L
-1.36,16,regular,TRUE,5,FALSE,-7.895962,0.055265,L
1.1672,'not seeded',regular,TRUE,-3,FALSE,-0.016427,-0.069563,W
-1.4186,20,regular,TRUE,-18,FALSE,4.065708,0.025937,L
-2.0506,21,regular,TRUE,8,FALSE,-11.594798,0.018116,L
0.967,'not seeded',regular,FALSE,-7,FALSE,-2.231348,-0.071396,W
0.103,23,regular,TRUE,11,FALSE,-11.030801,0.01164,L
0.4938,24,regular,TRUE,-8,FALSE,1.086927,0.022638,L
-2.178,25,regular,TRUE,0,FALSE,-13.234771,0.021782,L
2.656,'not seeded',regular,TRUE,2,FALSE,-0.13963,-0.12657,W
-0.5662,30,regular,TRUE,-15,FALSE,4.188912,-0.000092,L
-0.4148,'not seeded',regular,FALSE,20,FALSE,4.711841,-0.031742,W
-0.7672,11,regular,TRUE,-2,FALSE,4.52293,0.026426,W
-0.1356,'not seeded',regular,TRUE,0,FALSE,-1.64271,-0.06162,L
0.5972,28,regular,TRUE,-3,FALSE,3.416838,-0.000275,W
-4.011,6,regular,TRUE,13,FALSE,5.262149,0.095653,L
-0.4432,18,regular,TRUE,-2,FALSE,-3.315537,0.032719,W
0.5258,13,regular,TRUE,-10,FALSE,4.043806,0.040051,W
-0.594,7,regular,TRUE,-15,FALSE,-3.315537,0.083127,L
-0.6266,12,regular,TRUE,5,FALSE,2.340862,-0.010968,L
-0.5416,16,regular,TRUE,2,FALSE,-8.451745,-0.011579,L
0.6698,23,regular,TRUE,16,FALSE,-4.561259,-0.054043,L
-1.3232,25,regular,TRUE,8,FALSE,-6.521561,-0.063575,L
1.013,8,regular,TRUE,-8,FALSE,7.928816,0.028137,W
-2.1788,3,regular,FALSE,0,FALSE,1.21013,0.091376,L
2.7326,'not seeded',Q,TRUE,5,FALSE,0.032854,-0.145144,W
0.4692,5,regular,TRUE,-15,TRUE,-1.347023,0.083433,W
-0.4306,14,regular,TRUE,-2,FALSE,-0.665298,0.036996,W
-10.7622,1,regular,TRUE,17,FALSE,-0.553046,0.348914,L
6.7078,'not seeded',WC,FALSE,3,FALSE,4.481862,-0.295084,W
-0.8718,20,regular,TRUE,-10,FALSE,2.140999,0.018911,L
-0.566,21,regular,TRUE,11,FALSE,-2.212183,0.011456,L
2.7228,24,regular,TRUE,-3,FALSE,-0.870637,-0.104146,L
-0.0514,25,regular,TRUE,-13,FALSE,0.251882,-0.020499,L
-3.3874,6,regular,TRUE,0,FALSE,7.455168,0.057526,L
-2.2478,4,regular,TRUE,-5,FALSE,-2.551677,0.099624,W
-4.4974,1,regular,TRUE,0,FALSE,4.859685,0.313781,L
-3.637,1,regular,TRUE,-8,FALSE,-2.390144,0.269789,L
2.7438,20,regular,FALSE,-10,FALSE,8.013689,-0.217487,W
1.2412,22,regular,FALSE,-8,FALSE,-1.486653,0.018055,L
1.281,21,regular,TRUE,3,TRUE,-5.03217,-0.071151,W
1.7946,24,regular,TRUE,0,FALSE,-3.542779,-0.035713,W
-0.4178,22,regular,FALSE,0,FALSE,-2.108145,0.02386,W
-9.2978,1,regular,TRUE,0,FALSE,-2.151951,0.366939,L
2.0288,25,regular,FALSE,-2,FALSE,0.960986,-0.227324,W
1.4502,12,regular,FALSE,0,FALSE,6.431211,-0.206183,L
3.4932,12,regular,TRUE,0,FALSE,1.612594,-0.344881,W
-0.1094,'not seeded',Q,FALSE,-3,FALSE,2.822724,-0.027098,L
0.2632,'not seeded',Q,FALSE,-5,FALSE,-2.89117,-0.001741,W
-0.832,'not seeded',Q,TRUE,-2,FALSE,-2.425736,-0.03663,L
2.355,'not seeded',regular,TRUE,8,FALSE,-4.898015,-0.021599,W
-2.1378,'not seeded',regular,TRUE,-2,FALSE,-1.492129,0.00779,L
-0.3124,'not seeded',regular,TRUE,0,FALSE,7.871321,-0.01555,W
0.831,'not seeded',WC,TRUE,8,FALSE,-4.202601,-0.048239,L
3.3892,'not seeded',WC,TRUE,3,FALSE,3.931554,-0.041701,W
0.4804,'not seeded',regular,TRUE,-10,FALSE,3.055441,-0.005591,L
1.3868,'not seeded',regular,FALSE,10,FALSE,8.799452,-0.018911,L
-0.9796,'not seeded',regular,TRUE,-10,FALSE,1.702943,0.009379,L
1.9404,'not seeded',regular,TRUE,-13,FALSE,-0.366872,-0.017505,W
-0.7734,'not seeded',regular,TRUE,7,FALSE,-2.130048,-0.008585,W
3.4186,'not seeded',Q,TRUE,0,FALSE,-1.831622,-0.048972,L
0.727,'not seeded',Q,TRUE,3,FALSE,2.778919,-0.035591,L
-0.7202,'not seeded',regular,TRUE,0,FALSE,-1.64271,-0.059787,W
0.0158,16,regular,TRUE,5,FALSE,-4.569473,0.025693,L
-0.106,18,regular,TRUE,0,FALSE,4.66256,0.030764,L
1.0716,'not seeded',regular,FALSE,7,FALSE,9.472964,-0.082455,W
-2.303,22,regular,TRUE,16,FALSE,-5.678303,0.04885,L
-4.221,25,regular,TRUE,5,FALSE,-2.151951,0.050255,L
-1.213,'not seeded',Q,FALSE,7,FALSE,1.300479,-0.056487,W
3.6708,'not seeded',regular,FALSE,5,TRUE,9.765914,-0.260563,L
1.8914,'not seeded',Q,TRUE,5,FALSE,-0.303901,-0.045856,W
-1.8474,12,regular,TRUE,5,TRUE,-5.300479,0.029542,W
-1.6652,5,regular,TRUE,-10,FALSE,0.520192,0.123453,L
-0.444,'not seeded',regular,FALSE,3,FALSE,5.839836,-0.006507,L
1.5144,'not seeded',regular,TRUE,-8,FALSE,5.390828,-0.02166,L
-5.855,6,regular,TRUE,10,FALSE,0.884326,0.089665,L
0.307,'not seeded',regular,TRUE,-8,FALSE,-4.561259,-0.002597,L
0.457,'not seeded',regular,TRUE,3,FALSE,-5.355236,-0.032475,L
0.1608,'not seeded',regular,TRUE,7,FALSE,-9.593429,-0.003758,W
-1.804667,'not seeded',Q,TRUE,5,FALSE,-0.843258,-0.022638,W
11.7162,'not seeded',regular,TRUE,-12,FALSE,3.641342,-0.394923,W
-1.743,11,regular,TRUE,0,TRUE,-1.347023,0.059542,L
2.0394,'not seeded',Q,TRUE,2,FALSE,-3.271732,-0.08716,L
-2.3226,19,regular,FALSE,-13,FALSE,3.312799,0.022638,L
-2.7612,24,regular,TRUE,2,FALSE,-8.284736,0.050133,L
1.3678,'not seeded',regular,TRUE,-6,FALSE,2.910335,-0.042251,W
-2.6978,27,regular,TRUE,8,FALSE,2.450376,0.010906,L
3.703,'not seeded',regular,TRUE,-2,FALSE,5.409993,-0.136101,W
0.557,'not seeded',regular,TRUE,28,FALSE,3.537303,-0.031742,W
-0.5302,32,regular,FALSE,-3,FALSE,-5.979466,-0.008524,L
0.5148,14,regular,TRUE,-2,FALSE,2.830938,0.024776,W
0.5348,'not seeded',regular,TRUE,3,FALSE,2.557153,-0.053738,L
1.771,'not seeded',regular,TRUE,5,FALSE,6.469541,-0.069624,L
-0.2794,8,regular,TRUE,-18,FALSE,3.534565,0.061742,W
0.6274,7,regular,TRUE,-13,FALSE,5.352498,0.07054,L
8.072,'not seeded',regular,TRUE,-2,FALSE,-3.101985,-0.101091,W
0.4994,'not seeded',regular,TRUE,-2,FALSE,-0.867899,-0.059848,W
0.6966,18,regular,TRUE,0,FALSE,-3.066393,-0.017383,W
-1.03,22,regular,TRUE,16,FALSE,-3.08282,0.019155,L
-1.9234,23,regular,FALSE,-11,FALSE,-4.706366,0.055632,L
0.5382,26,regular,TRUE,16,FALSE,-3.709788,-0.092537,W
4.3394,'not seeded',regular,TRUE,-13,FALSE,4.027379,-0.129686,W
1.2338,11,regular,TRUE,0,FALSE,-3.843943,-0.001497,L
2.4558,'not seeded',Q,TRUE,0,FALSE,-6.600958,-0.040723,L
-0.16,24,regular,TRUE,0,TRUE,-0.5859,0.014084,W
-2.5764,4,regular,FALSE,0,FALSE,1.21013,0.081294,L
-1.309,20,regular,TRUE,13,FALSE,-3.811088,0.02386,W
-6.6098,6,regular,TRUE,10,FALSE,2.466804,0.066569,L
1.0412,'not seeded',regular,TRUE,-7,FALSE,-0.049281,-0.03498,L
-1.8186,9,regular,FALSE,0,FALSE,1.568789,0.011029,L
-5.057,1,regular,TRUE,-3,FALSE,-3.348392,0.330584,L
-10.4544,1,regular,TRUE,0,FALSE,1.344285,0.353802,L
1.301,11,regular,TRUE,7,FALSE,-1.201916,0.028137,L
0.71875,22,regular,TRUE,18,FALSE,-2.825462,-0.077567,L
0.564,7,regular,TRUE,7,FALSE,-0.985626,0.047994,W
-0.8494,32,regular,TRUE,-3,FALSE,2.811773,-0.003024,L
5.3524,'not seeded',Q,TRUE,-3,FALSE,1.379877,-0.152232,W
-5.656,6,regular,TRUE,23,FALSE,-0.257358,0.07549,L
0.7934,'not seeded',regular,TRUE,0,FALSE,0.804928,-0.070418,L
-1.647,3,regular,TRUE,-5,FALSE,-3.096509,0.046161,L
3.401,'not seeded',regular,TRUE,-10,FALSE,2.507871,-0.120215,W
-2.783,9,regular,TRUE,-5,FALSE,-0.328542,0.041579,L
1.8776,11,regular,TRUE,-13,FALSE,0.410678,-0.067791,L
1.5494,22,regular,TRUE,16,FALSE,-2.2423,-0.086121,W
5.7658,9,regular,TRUE,0,FALSE,1.612594,-0.325635,W
0.5708,6,regular,TRUE,13,FALSE,2.78987,-0.032964,L
-12.264,1,regular,TRUE,10,FALSE,0.648871,0.303089,L
-6.186,1,regular,TRUE,-8,FALSE,-2.390144,0.266734,L
0.2436,'not seeded',regular,TRUE,10,FALSE,-5.374401,-0.019216,L
0.3482,'not seeded',regular,FALSE,-13,TRUE,5.237509,-0.031008,W
-5.614,2,regular,TRUE,-10,FALSE,-0.657084,0.07439,L
1.4306,'not seeded',regular,TRUE,3,FALSE,-5.357974,-0.014634,W
1.3598,'not seeded',WC,TRUE,3,FALSE,2.302533,-0.032108,L
0.88325,'not seeded',Q,TRUE,8,FALSE,-4.980151,-0.031253,L
-4.8288,5,regular,TRUE,8,FALSE,0.019165,0.038157,L
3.2664,'not seeded',Q,TRUE,5,FALSE,7.805613,-0.049033,W
0.7938,'not seeded',regular,TRUE,-7,FALSE,6.124572,-0.034736,W
-0.9702,'not seeded',regular,FALSE,0,FALSE,2.997947,-0.008524,L
0.885,'not seeded',regular,TRUE,0,FALSE,-8.544832,-0.017994,W
1.5636,'not seeded',Q,TRUE,0,TRUE,-5.522245,-0.076834,L
1.1018,'not seeded',regular,TRUE,-3,FALSE,-1.735797,-0.014084,W
-0.0298,'not seeded',regular,TRUE,5,FALSE,2.009582,-0.01665,W
-0.809,'not seeded',regular,TRUE,-3,FALSE,-3.066393,-0.017689,W
-3.0705,2,regular,TRUE,0,FALSE,-6.839151,0.089115,W
-5.3906,5,regular,TRUE,0,TRUE,-3.008898,0.033819,L
1.2584,'not seeded',regular,FALSE,0,FALSE,2.338125,-0.043229,W
4.224,'not seeded',regular,TRUE,2,FALSE,-0.588638,-0.154615,W
1.7936,'not seeded',Q,TRUE,-2,FALSE,3.093771,-0.040418,W
-0.6322,7,regular,TRUE,-2,FALSE,7.882272,-0.004735,L
1.7048,'not seeded',regular,TRUE,0,FALSE,2.198494,-0.038524,L
